9911000195,Android,SMS,2018-02-04 05:21:49.090895,199,276,55
9911000036,Android,SMS,2018-02-04 05:27:16.363622,116,73,68
9911000016,iOS,SMS,2018-02-04 05:32:43.636349,189,645,35
9911000028,iOS,SMS,2018-02-04 05:38:10.909076,50,502,67
9911000111,Android,SMS,2018-02-04 05:43:38.181803,215,153,53
9911000133,Windows,SMS,2018-02-04 05:49:05.454530,214,674,24
9911000087,Android,SMS,2018-02-04 05:54:32.727257,101,582,101
9911000243,MacOS,SMS,2018-02-04 05:59:59.999984,74,96,47
9911000274,Windows,SMS,2018-02-04 06:02:59.999984,283,668,37
9911000221,Android,SMS,2018-02-04 06:05:59.999984,317,187,46
9911000221,Windows,SMS,2018-02-04 06:08:59.999984,255,476,31
9911000211,iOS,Call,2018-02-04 06:11:59.999984,225,284,38
9911000068,Android,SMS,2018-02-04 06:14:59.999984,73,157,6
9911000057,MacOS,SMS,2018-02-04 06:17:59.999984,283,163,16
9911000297,iOS,SMS,2018-02-04 06:20:59.999984,195,336,17
9911000295,Windows,SMS,2018-02-04 06:23:59.999984,148,674,54
9911000261,iOS,SMS,2018-02-04 06:26:59.999984,25,378,65
9911000065,iOS,Call,2018-02-04 06:29:59.999984,294,872,44
9911000078,iOS,Call,2018-02-04 06:32:59.999984,79,443,8
9911000016,iOS,SMS,2018-02-04 06:35:59.999984,124,225,107
9911000245,Android,SMS,2018-02-04 06:38:59.999984,341,908,62
9911000020,Android,SMS,2018-02-04 06:41:59.999984,201,112,98
9911000269,Windows,SMS,2018-02-04 06:44:59.999984,108,311,31
9911000016,Android,SMS,2018-02-04 06:47:59.999984,101,320,109
9911000144,Android,SMS,2018-02-04 06:50:59.999984,237,528,72
9911000265,iOS,SMS,2018-02-04 06:53:59.999984,143,390,14
9911000266,iOS,Call,2018-02-04 06:56:59.999984,225,220,92
9911000081,iOS,SMS,2018-02-04 06:59:59.999984,183,139,87
9911000133,MacOS,Call,2018-02-04 07:02:04.137915,150,453,36
9911000123,Android,SMS,2018-02-04 07:04:08.275846,33,190,57
9911000048,iOS,SMS,2018-02-04 07:06:12.413777,237,269,100
9911000223,Android,SMS,2018-02-04 07:08:16.551708,1,436,49
9911000223,Android,SMS,2018-02-04 07:10:20.689639,169,952,32
9911000270,Android,Call,2018-02-04 07:12:24.827570,214,210,73
9911000223,Android,SMS,2018-02-04 07:14:28.965501,8,178,15
9911000087,Android,SMS,2018-02-04 07:16:33.103432,292,294,69
9911000158,Android,SMS,2018-02-04 07:18:37.241363,184,139,30
9911000041,Android,ESIA,2018-02-04 07:20:41.379294,11,549,64
9911000001,Android,Call,2018-02-04 07:22:45.517225,51,51,1
9911000261,Android,SMS,2018-02-04 07:24:49.655156,224,598,40
9911000184,Android,SMS,2018-02-04 07:26:53.793087,338,884,35
9911000200,Windows,SMS,2018-02-04 07:28:57.931018,92,690,10
9911000078,iOS,ESIA,2018-02-04 07:31:02.068949,62,322,60
9911000297,Android,Call,2018-02-04 07:33:06.206880,137,516,42
9911000237,Windows,SMS,2018-02-04 07:35:10.344811,68,613,21
9911000006,Android,SMS,2018-02-04 07:37:14.482742,124,283,108
9911000111,Windows,SMS,2018-02-04 07:39:18.620673,187,916,35
9911000128,Windows,SMS,2018-02-04 07:41:22.758604,222,223,107
9911000278,iOS,SMS,2018-02-04 07:43:26.896535,277,629,44
9911000209,Windows,SMS,2018-02-04 07:45:31.034466,244,309,64
9911000309,Android,SMS,2018-02-04 07:47:35.172397,355,414,64
9911000062,Windows,SMS,2018-02-04 07:49:39.310328,182,597,48
9911000274,iOS,SMS,2018-02-04 07:51:43.448259,282,518,29
9911000221,Android,SMS,2018-02-04 07:53:47.586190,145,863,15
9911000274,iOS,SMS,2018-02-04 07:55:51.724121,138,691,67
9911000248,Android,SMS,2018-02-04 07:57:55.862052,50,147,63
9911000144,Android,SMS,2018-02-04 07:59:59.999983,162,228,46
9911000270,Android,SMS,2018-02-04 08:01:04.285697,187,262,46
9911000285,iOS,SMS,2018-02-04 08:02:08.571411,71,209,32
9911000133,Android,SMS,2018-02-04 08:03:12.857125,204,225,99
9911000250,iOS,ESIA,2018-02-04 08:04:17.142839,99,217,28
9911000185,iOS,SMS,2018-02-04 08:05:21.428553,159,673,54
9911000259,Android,SMS,2018-02-04 08:06:25.714267,79,81,93
9911000123,Android,SMS,2018-02-04 08:07:29.999981,70,175,1
9911000285,Android,SMS,2018-02-04 08:08:34.285695,88,223,42
9911000144,iOS,SMS,2018-02-04 08:09:38.571409,189,340,99
9911000241,Android,SMS,2018-02-04 08:10:42.857123,22,96,69
9911000306,Android,SMS,2018-02-04 08:11:47.142837,217,294,49
9911000280,iOS,SMS,2018-02-04 08:12:51.428551,24,271,33
9911000062,iOS,SMS,2018-02-04 08:13:55.714265,165,297,9
9911000237,Android,SMS,2018-02-04 08:14:59.999979,104,300,97
9911000174,MacOS,SMS,2018-02-04 08:16:04.285693,323,775,60
9911000255,Android,SMS,2018-02-04 08:17:08.571407,53,255,28
9911000198,Windows,Call,2018-02-04 08:18:12.857121,70,276,39
9911000129,Windows,SMS,2018-02-04 08:19:17.142835,60,138,99
9911000198,Windows,SMS,2018-02-04 08:20:21.428549,211,116,1
9911000068,Android,Call,2018-02-04 08:21:25.714263,199,138,25
9911000026,Android,Call,2018-02-04 08:22:29.999977,290,259,107
9911000261,Android,SMS,2018-02-04 08:23:34.285691,222,475,25
9911000164,Android,SMS,2018-02-04 08:24:38.571405,11,23,7
9911000034,iOS,SMS,2018-02-04 08:25:42.857119,128,553,14
9911000311,Android,SMS,2018-02-04 08:26:47.142833,25,551,99
9911000046,Android,SMS,2018-02-04 08:27:51.428547,28,611,104
9911000053,Windows,SMS,2018-02-04 08:28:55.714261,18,242,25
9911000274,Android,SMS,2018-02-04 08:29:59.999975,34,478,62
9911000012,Android,Call,2018-02-04 08:31:04.285689,65,237,60
9911000214,Android,SMS,2018-02-04 08:32:08.571403,211,405,105
9911000164,Android,SMS,2018-02-04 08:33:12.857117,26,61,87
9911000245,Android,ESIA,2018-02-04 08:34:17.142831,136,181,51
9911000185,Android,SMS,2018-02-04 08:35:21.428545,173,462,100
9911000076,Windows,SMS,2018-02-04 08:36:25.714259,38,197,31
9911000250,Android,SMS,2018-02-04 08:37:29.999973,188,102,53
9911000297,Android,SMS,2018-02-04 08:38:34.285687,28,390,56
9911000259,Android,Call,2018-02-04 08:39:38.571401,13,56,100
9911000174,Android,SMS,2018-02-04 08:40:42.857115,199,998,49
9911000048,Android,Call,2018-02-04 08:41:47.142829,75,843,2
9911000006,iOS,SMS,2018-02-04 08:42:51.428543,26,277,104
9911000154,iOS,SMS,2018-02-04 08:43:55.714257,17,282,39
9911000169,iOS,SMS,2018-02-04 08:44:59.999971,164,317,64
9911000211,Android,SMS,2018-02-04 08:46:04.285685,109,107,43
9911000020,iOS,SMS,2018-02-04 08:47:08.571399,127,295,68
9911000297,iOS,SMS,2018-02-04 08:48:12.857113,64,478,100
9911000270,Android,SMS,2018-02-04 08:49:17.142827,73,118,55
9911000290,Android,SMS,2018-02-04 08:50:21.428541,248,261,13
9911000128,MacOS,Call,2018-02-04 08:51:25.714255,105,424,53
9911000269,Android,SMS,2018-02-04 08:52:29.999969,288,528,97
9911000285,Android,Call,2018-02-04 08:53:34.285683,108,106,35
9911000255,Windows,Call,2018-02-04 08:54:38.571397,38,284,29
9911000309,Android,SMS,2018-02-04 08:55:42.857111,131,241,69
9911000134,Android,SMS,2018-02-04 08:56:47.142825,184,866,8
9911000243,Android,SMS,2018-02-04 08:57:51.428539,107,51,100
9911000143,Windows,SMS,2018-02-04 08:58:55.714253,91,673,2
9911000174,Android,ESIA,2018-02-04 08:59:59.999967,17,260,14
9911000082,Android,Call,2018-02-04 09:00:43.373461,209,558,7
9911000143,Android,SMS,2018-02-04 09:01:26.746955,213,371,98
9911000174,Windows,SMS,2018-02-04 09:02:10.120449,166,378,13
9911000116,iOS,SMS,2018-02-04 09:02:53.493943,72,259,64
9911000149,Android,SMS,2018-02-04 09:03:36.867437,93,339,16
9911000123,Android,SMS,2018-02-04 09:04:20.240931,86,185,74
9911000284,Android,SMS,2018-02-04 09:05:03.614425,293,641,41
9911000306,Android,Call,2018-02-04 09:05:46.987919,331,146,14
9911000198,Android,SMS,2018-02-04 09:06:30.361413,22,148,16
9911000028,Windows,SMS,2018-02-04 09:07:13.734907,185,239,42
9911000284,Android,SMS,2018-02-04 09:07:57.108401,275,423,19
9911000116,Android,SMS,2018-02-04 09:08:40.481895,33,292,35
9911000248,Windows,SMS,2018-02-04 09:09:23.855389,29,298,47
9911000278,Android,SMS,2018-02-04 09:10:07.228883,255,597,69
9911000266,MacOS,SMS,2018-02-04 09:10:50.602377,60,143,55
9911000280,Windows,Call,2018-02-04 09:11:33.975871,123,239,10
9911000142,iOS,SMS,2018-02-04 09:12:17.349365,37,229,66
9911000200,Android,SMS,2018-02-04 09:13:00.722859,339,545,5
9911000255,Windows,Call,2018-02-04 09:13:44.096353,31,178,34
9911000149,iOS,SMS,2018-02-04 09:14:27.469847,96,494,45
9911000203,Android,SMS,2018-02-04 09:15:10.843341,37,290,27
9911000226,Android,SMS,2018-02-04 09:15:54.216835,15,446,32
9911000142,Android,SMS,2018-02-04 09:16:37.590329,192,294,47
9911000285,iOS,SMS,2018-02-04 09:17:20.963823,8,184,33
9911000265,Windows,SMS,2018-02-04 09:18:04.337317,258,212,30
9911000123,Windows,Call,2018-02-04 09:18:47.710811,103,130,36
9911000274,Android,Call,2018-02-04 09:19:31.084305,292,804,69
9911000012,Windows,SMS,2018-02-04 09:20:14.457799,91,106,66
9911000221,Windows,SMS,2018-02-04 09:20:57.831293,127,219,55
9911000134,Android,SMS,2018-02-04 09:21:41.204787,290,835,68
9911000001,Windows,SMS,2018-02-04 09:22:24.578281,105,55,77
9911000235,Android,SMS,2018-02-04 09:23:07.951775,138,245,100
9911000223,iOS,Call,2018-02-04 09:23:51.325269,199,838,99
9911000128,MacOS,SMS,2018-02-04 09:24:34.698763,191,267,1
9911000034,Windows,SMS,2018-02-04 09:25:18.072257,41,899,12
9911000062,Android,SMS,2018-02-04 09:26:01.445751,134,610,67
9911000017,Android,SMS,2018-02-04 09:26:44.819245,187,291,98
9911000053,Android,SMS,2018-02-04 09:27:28.192739,206,170,64
9911000311,Android,SMS,2018-02-04 09:28:11.566233,124,268,69
9911000082,Android,SMS,2018-02-04 09:28:54.939727,288,667,21
9911000007,iOS,SMS,2018-02-04 09:29:38.313221,195,397,9
9911000188,Android,SMS,2018-02-04 09:30:21.686715,31,276,41
9911000235,Windows,SMS,2018-02-04 09:31:05.060209,154,140,67
9911000111,MacOS,SMS,2018-02-04 09:31:48.433703,8,915,52
9911000082,iOS,SMS,2018-02-04 09:32:31.807197,56,480,99
9911000169,iOS,SMS,2018-02-04 09:33:15.180691,36,335,108
9911000101,Android,SMS,2018-02-04 09:33:58.554185,98,950,60
9911000190,Windows,SMS,2018-02-04 09:34:41.927679,10,142,20
9911000206,Android,SMS,2018-02-04 09:35:25.301173,56,163,100
9911000016,Android,SMS,2018-02-04 09:36:08.674667,147,652,22
9911000206,iOS,SMS,2018-02-04 09:36:52.048161,210,199,104
9911000245,Android,Call,2018-02-04 09:37:35.421655,138,218,34
9911000057,iOS,SMS,2018-02-04 09:38:18.795149,184,355,63
9911000184,Android,SMS,2018-02-04 09:39:02.168643,24,195,5
9911000174,iOS,SMS,2018-02-04 09:39:45.542137,298,648,6
9911000068,Android,SMS,2018-02-04 09:40:28.915631,153,140,86
9911000096,Windows,SMS,2018-02-04 09:41:12.289125,268,513,50
9911000295,iOS,Call,2018-02-04 09:41:55.662619,128,695,103
9911000017,iOS,SMS,2018-02-04 09:42:39.036113,182,251,56
9911000133,iOS,SMS,2018-02-04 09:43:22.409607,229,439,38
9911000237,Android,SMS,2018-02-04 09:44:05.783101,134,539,24
9911000158,Android,SMS,2018-02-04 09:44:49.156595,139,143,63
9911000029,iOS,SMS,2018-02-04 09:45:32.530089,215,585,29
9911000144,Android,Call,2018-02-04 09:46:15.903583,137,571,36
9911000195,Windows,Call,2018-02-04 09:46:59.277077,38,272,100
9911000245,Windows,SMS,2018-02-04 09:47:42.650571,82,972,5
9911000235,iOS,SMS,2018-02-04 09:48:26.024065,173,285,97
9911000255,Windows,SMS,2018-02-04 09:49:09.397559,68,192,30
9911000309,iOS,SMS,2018-02-04 09:49:52.771053,221,696,62
9911000274,Android,SMS,2018-02-04 09:50:36.144547,337,422,14
9911000284,Android,Call,2018-02-04 09:51:19.518041,87,648,57
9911000248,Android,Call,2018-02-04 09:52:02.891535,100,885,67
9911000223,iOS,SMS,2018-02-04 09:52:46.265029,65,332,51
9911000133,Android,SMS,2018-02-04 09:53:29.638523,101,675,100
9911000238,Windows,SMS,2018-02-04 09:54:13.012017,7,252,107
9911000154,Android,SMS,2018-02-04 09:54:56.385511,117,238,97
9911000177,Android,Call,2018-02-04 09:55:39.759005,38,176,12
9911000087,Windows,SMS,2018-02-04 09:56:23.132499,161,564,65
9911000182,Android,SMS,2018-02-04 09:57:06.505993,34,683,63
9911000134,iOS,SMS,2018-02-04 09:57:49.879487,312,925,47
9911000111,Android,Call,2018-02-04 09:58:33.252981,79,705,12
9911000144,iOS,SMS,2018-02-04 09:59:16.626475,101,683,12
9911000274,Windows,SMS,2018-02-04 09:59:59.999969,257,375,12
9911000188,Android,SMS,2018-02-04 10:00:33.644829,161,124,17
9911000284,Android,SMS,2018-02-04 10:01:07.289689,193,347,41
9911000301,iOS,SMS,2018-02-04 10:01:40.934549,307,255,50
9911000133,Android,SMS,2018-02-04 10:02:14.579409,32,541,50
9911000154,Android,SMS,2018-02-04 10:02:48.224269,28,286,88
9911000154,Windows,SMS,2018-02-04 10:03:21.869129,28,187,67
9911000078,Android,SMS,2018-02-04 10:03:55.513989,335,655,13
9911000164,MacOS,ESIA,2018-02-04 10:04:29.158849,60,83,98
9911000241,iOS,SMS,2018-02-04 10:05:02.803709,12,93,3
9911000182,Android,SMS,2018-02-04 10:05:36.448569,165,218,60
9911000182,Android,SMS,2018-02-04 10:06:10.093429,76,216,105
9911000182,Android,Call,2018-02-04 10:06:43.738289,269,695,63
9911000065,iOS,SMS,2018-02-04 10:07:17.383149,285,629,50
9911000094,Android,SMS,2018-02-04 10:07:51.028009,329,645,31
9911000219,Android,SMS,2018-02-04 10:08:24.672869,49,46,78
9911000206,iOS,SMS,2018-02-04 10:08:58.317729,146,289,62
9911000311,iOS,SMS,2018-02-04 10:09:31.962589,289,335,55
9911000048,iOS,ESIA,2018-02-04 10:10:05.607449,3,124,10
9911000111,iOS,SMS,2018-02-04 10:10:39.252309,89,475,57
9911000087,iOS,SMS,2018-02-04 10:11:12.897169,213,219,47
9911000133,Android,SMS,2018-02-04 10:11:46.542029,204,437,62
9911000029,Android,SMS,2018-02-04 10:12:20.186889,135,760,6
9911000164,Android,Call,2018-02-04 10:12:53.831749,36,71,100
9911000017,Android,SMS,2018-02-04 10:13:27.476609,173,402,25
9911000029,Android,SMS,2018-02-04 10:14:01.121469,329,172,49
9911000223,MacOS,SMS,2018-02-04 10:14:34.766329,228,505,2
9911000259,Android,SMS,2018-02-04 10:15:08.411189,75,78,66
9911000096,Windows,SMS,2018-02-04 10:15:42.056049,221,412,50
9911000142,iOS,SMS,2018-02-04 10:16:15.700909,30,107,64
9911000226,iOS,SMS,2018-02-04 10:16:49.345769,67,542,17
9911000177,Android,Call,2018-02-04 10:17:22.990629,198,692,14
9911000149,iOS,SMS,2018-02-04 10:17:56.635489,339,673,68
9911000101,iOS,SMS,2018-02-04 10:18:30.280349,220,753,97
9911000182,Android,SMS,2018-02-04 10:19:03.925209,231,563,12
9911000094,Android,SMS,2018-02-04 10:19:37.570069,90,629,64
9911000209,Android,SMS,2018-02-04 10:20:11.214929,268,558,97
9911000007,iOS,SMS,2018-02-04 10:20:44.859789,247,284,5
9911000007,Android,SMS,2018-02-04 10:21:18.504649,202,320,68
9911000250,Windows,SMS,2018-02-04 10:21:52.149509,83,296,63
9911000149,Android,SMS,2018-02-04 10:22:25.794369,238,882,15
9911000106,iOS,SMS,2018-02-04 10:22:59.439229,162,273,31
9911000284,Android,SMS,2018-02-04 10:23:33.084089,257,309,57
9911000269,iOS,SMS,2018-02-04 10:24:06.728949,177,209,98
9911000280,Windows,SMS,2018-02-04 10:24:40.373809,17,299,45
9911000158,iOS,SMS,2018-02-04 10:25:14.018669,41,202,46
9911000245,Android,Call,2018-02-04 10:25:47.663529,119,840,97
9911000143,MacOS,SMS,2018-02-04 10:26:21.308389,259,468,99
9911000053,Windows,SMS,2018-02-04 10:26:54.953249,59,118,80
9911000034,Android,SMS,2018-02-04 10:27:28.598109,358,874,16
9911000184,Android,SMS,2018-02-04 10:28:02.242969,332,803,38
9911000190,Windows,SMS,2018-02-04 10:28:35.887829,35,221,100
9911000259,Android,SMS,2018-02-04 10:29:09.532689,12,70,53
9911000076,Windows,SMS,2018-02-04 10:29:43.177549,10,134,82
9911000046,iOS,SMS,2018-02-04 10:30:16.822409,208,363,102
9911000081,Android,Call,2018-02-04 10:30:50.467269,120,176,96
9911000128,MacOS,SMS,2018-02-04 10:31:24.112129,103,615,29
9911000053,Android,ESIA,2018-02-04 10:31:57.756989,6,171,79
9911000006,Windows,SMS,2018-02-04 10:32:31.401849,131,249,10
9911000266,Windows,SMS,2018-02-04 10:33:05.046709,177,206,64
9911000174,Android,SMS,2018-02-04 10:33:38.691569,333,831,37
9911000046,Android,SMS,2018-02-04 10:34:12.336429,106,451,97
9911000245,iOS,SMS,2018-02-04 10:34:45.981289,283,535,66
9911000068,Android,SMS,2018-02-04 10:35:19.626149,221,226,38
9911000048,Android,SMS,2018-02-04 10:35:53.271009,184,448,10
9911000306,iOS,SMS,2018-02-04 10:36:26.915869,325,621,14
9911000241,MacOS,SMS,2018-02-04 10:37:00.560729,62,87,99
9911000198,Android,SMS,2018-02-04 10:37:34.205589,188,253,62
9911000029,Windows,Call,2018-02-04 10:38:07.850449,70,928,41
9911000144,Windows,SMS,2018-02-04 10:38:41.495309,151,315,45
9911000053,MacOS,SMS,2018-02-04 10:39:15.140169,136,249,3
9911000237,Windows,Call,2018-02-04 10:39:48.785029,168,451,6
9911000278,Android,SMS,2018-02-04 10:40:22.429889,172,533,80
9911000068,Windows,SMS,2018-02-04 10:40:56.074749,93,169,62
9911000041,Android,SMS,2018-02-04 10:41:29.719609,192,264,98
9911000295,Android,SMS,2018-02-04 10:42:03.364469,40,517,19
9911000214,Android,SMS,2018-02-04 10:42:37.009329,165,254,100
9911000255,Android,SMS,2018-02-04 10:43:10.654189,73,204,48
9911000237,Windows,SMS,2018-02-04 10:43:44.299049,286,220,109
9911000248,Android,SMS,2018-02-04 10:44:17.943909,309,845,68
9911000245,Android,Call,2018-02-04 10:44:51.588769,166,598,6
9911000154,iOS,SMS,2018-02-04 10:45:25.233629,195,149,62
9911000290,Android,SMS,2018-02-04 10:45:58.878489,205,286,49
9911000238,Android,ESIA,2018-02-04 10:46:32.523349,112,654,19
9911000266,MacOS,SMS,2018-02-04 10:47:06.168209,187,147,81
9911000258,Windows,SMS,2018-02-04 10:47:39.813069,80,81,18
9911000206,iOS,SMS,2018-02-04 10:48:13.457929,47,299,109
9911000237,Android,SMS,2018-02-04 10:48:47.102789,164,209,5
9911000210,Android,SMS,2018-02-04 10:49:20.747649,48,593,108
9911000028,iOS,SMS,2018-02-04 10:49:54.392509,228,413,48
9911000285,Android,SMS,2018-02-04 10:50:28.037369,159,294,6
9911000295,Windows,SMS,2018-02-04 10:51:01.682229,58,329,26
9911000226,Windows,SMS,2018-02-04 10:51:35.327089,153,229,51
9911000016,Android,SMS,2018-02-04 10:52:08.971949,173,396,20
9911000046,Android,SMS,2018-02-04 10:52:42.616809,243,629,45
9911000048,Android,SMS,2018-02-04 10:53:16.261669,273,978,10
9911000185,iOS,SMS,2018-02-04 10:53:49.906529,228,499,20
9911000195,iOS,SMS,2018-02-04 10:54:23.551389,212,238,36
9911000231,Android,SMS,2018-02-04 10:54:57.196249,41,506,63
9911000128,iOS,SMS,2018-02-04 10:55:30.841109,70,314,51
9911000164,Android,SMS,2018-02-04 10:56:04.485969,33,58,35
9911000259,iOS,SMS,2018-02-04 10:56:38.130829,53,66,97
9911000270,Android,SMS,2018-02-04 10:57:11.775689,181,298,30
9911000053,iOS,Call,2018-02-04 10:57:45.420549,201,146,16
9911000274,iOS,SMS,2018-02-04 10:58:19.065409,202,100,68
9911000133,Android,SMS,2018-02-04 10:58:52.710269,141,439,38
9911000221,Android,SMS,2018-02-04 10:59:26.355129,135,178,52
9911000020,Windows,ESIA,2018-02-04 10:59:59.999989,236,291,107
9911000209,Windows,SMS,2018-02-04 11:00:24.999989,168,463,107
9911000182,iOS,Call,2018-02-04 11:00:49.999989,268,264,52
9911000210,MacOS,SMS,2018-02-04 11:01:14.999989,209,392,61
9911000258,MacOS,SMS,2018-02-04 11:01:39.999989,119,61,65
9911000211,Android,SMS,2018-02-04 11:02:04.999989,53,259,7
9911000062,Android,SMS,2018-02-04 11:02:29.999989,299,688,32
9911000020,iOS,SMS,2018-02-04 11:02:54.999989,103,105,99
9911000198,Android,SMS,2018-02-04 11:03:19.999989,80,185,96
9911000226,Android,SMS,2018-02-04 11:03:44.999989,176,229,29
9911000037,Windows,Call,2018-02-04 11:04:09.999989,23,110,98
9911000037,Android,SMS,2018-02-04 11:04:34.999989,199,186,97
9911000219,Windows,Call,2018-02-04 11:04:59.999989,60,62,86
9911000306,Android,SMS,2018-02-04 11:05:24.999989,21,971,15
9911000237,Windows,SMS,2018-02-04 11:05:49.999989,137,310,95
9911000087,Android,SMS,2018-02-04 11:06:14.999989,34,367,60
9911000034,Windows,SMS,2018-02-04 11:06:39.999989,79,160,13
9911000062,Android,SMS,2018-02-04 11:07:04.999989,165,450,8
9911000082,Android,SMS,2018-02-04 11:07:29.999989,254,494,6
